index,Address,latitude,longitude,geometry
3295,"UNIT 1604 -- 1205 W Hastings St, Vancouver, BC",49.2892008,-123.122952,POINT (-123.122952 49.2892008)
3296,"UNIT 1502 -- 1205 W Hastings St, Vancouver, BC",49.2892008,-123.122952,POINT (-123.122952 49.2892008)
3297,"UNIT 2902 -- 1205 W Hastings St, Vancouver, BC",49.2892008,-123.122952,POINT (-123.122952 49.2892008)
3298,"UNIT 1903 -- 1205 W Hastings St, Vancouver, BC",49.2892008,-123.122952,POINT (-123.122952 49.2892008)
3299,"1205 Richards St, Vancouver, BC",49.2758486,-123.1243865,POINT (-123.1243865 49.2758486)
3300,"UNIT 605 -- 1205 Howe St, Vancouver, BC",49.2777644,-123.1277841,POINT (-123.1277841 49.2777644)
3301,"Ormidale St, Vancouver, BC",49.2322376,-123.0248435,POINT (-123.0248435 49.2322376)
3302,"UNIT 801 -- 1205 Howe St, Vancouver, BC",49.2777644,-123.1277841,POINT (-123.1277841 49.2777644)
3303,"UNIT 1104 -- 1205 Howe St, Vancouver, BC",49.2777644,-123.1277841,POINT (-123.1277841 49.2777644)
3304,"UNIT 1003 -- 1205 Howe St, Vancouver, BC",49.2777644,-123.1277841,POINT (-123.1277841 49.2777644)
3305,"Milross Ave, Vancouver, BC",49.276061,-123.1010689,POINT (-123.1010689 49.276061)
3306,"Alvin Narod Mews, Vancouver, BC",49.2746409,-123.1201177,POINT (-123.1201177 49.2746409)
3307,"1203 Davie St, Vancouver, BC",49.2818704,-123.1333838,POINT (-123.1333838 49.2818704)
3308,"1203 W 11th Ave, Vancouver, BC",49.2616303,-123.131545,POINT (-123.131545 49.2616303)
3309,"UNIT 802 -- 1201 Marinaside Cres, Vancouver, BC",49.2731241,-123.1206241,POINT (-123.1206241 49.2731241)
3310,"UNIT 2203 -- 1201 Marinaside Cres, Vancouver, BC",49.2731241,-123.1206241,POINT (-123.1206241 49.2731241)
3311,"UNIT 306 -- 1200 Alberni St, Vancouver, BC",49.2868698,-123.126739,POINT (-123.126739 49.2868698)
3312,"UNIT 2802 -- 1200 W Georgia St, Vancouver, BC",49.2871356,-123.1253982,POINT (-123.1253982 49.2871356)
3313,"UNIT 2902 -- 1200 Alberni St, Vancouver, BC",49.2868698,-123.126739,POINT (-123.126739 49.2868698)
3314,"UNIT 303 -- 1200 W 10th Ave, Vancouver, BC",49.2622518,-123.1317668,POINT (-123.1317668 49.2622518)
3315,"UNIT 1104 -- 1200 W Georgia St, Vancouver, BC",49.2871356,-123.1253982,POINT (-123.1253982 49.2871356)
3316,"UNIT 2903 -- 1200 Alberni St, Vancouver, BC",49.2868698,-123.126739,POINT (-123.126739 49.2868698)
3317,"UNIT 2305 -- 1200 W Georgia St, Vancouver, BC",49.2871356,-123.1253982,POINT (-123.1253982 49.2871356)
3318,"UNIT 1701 -- 1200 Alberni St, Vancouver, BC",49.2868698,-123.126739,POINT (-123.126739 49.2868698)
3319,"UNIT 2801 -- 1200 W Georgia St, Vancouver, BC",49.2871356,-123.1253982,POINT (-123.1253982 49.2871356)
3320,"UNIT 2202 -- 1200 Alberni St, Vancouver, BC",49.2868698,-123.126739,POINT (-123.126739 49.2868698)
3321,"UNIT 1701 -- 1200 W Georgia St, Vancouver, BC",49.2871356,-123.1253982,POINT (-123.1253982 49.2871356)
3322,"UNIT 2803 -- 1199 Seymour St, Vancouver, BC",49.2770518,-123.1250387,POINT (-123.1250387 49.2770518)
3323,"UNIT 3106 -- 1199 Seymour St, Vancouver, BC",49.2770518,-123.1250387,POINT (-123.1250387 49.2770518)
3324,"UNIT 906 -- 1199 Marinaside Cres, Vancouver, BC",49.2731536,-123.1199014,POINT (-123.1199014 49.2731536)
3325,"UNIT 3107 -- 1199 Seymour St, Vancouver, BC",49.2770518,-123.1250387,POINT (-123.1250387 49.2770518)
3326,"UNIT 3501 -- 1199 Marinaside Cres, Vancouver, BC",49.2731536,-123.1199014,POINT (-123.1199014 49.2731536)
3327,"UNIT 1003 -- 1199 Marinaside Cres, Vancouver, BC",49.2731536,-123.1199014,POINT (-123.1199014 49.2731536)
3328,"UNIT 2102 -- 1199 Seymour St, Vancouver, BC",49.2770518,-123.1250387,POINT (-123.1250387 49.2770518)
3329,"UNIT 2608 -- 1199 Seymour St, Vancouver, BC",49.2770518,-123.1250387,POINT (-123.1250387 49.2770518)
3330,"UNIT 2905 -- 1199 Seymour St, Vancouver, BC",49.2770518,-123.1250387,POINT (-123.1250387 49.2770518)
3331,"UNIT 202 -- 1199 Seymour St, Vancouver, BC",49.2770518,-123.1250387,POINT (-123.1250387 49.2770518)
3332,"UNIT 202 -- 1195 W 8th Ave, Vancouver, BC",49.2646173,-123.1309611,POINT (-123.1309611 49.2646173)
3333,"UNIT 1206 -- 1189 Melville St, Vancouver, BC",49.2877821,-123.1234524,POINT (-123.1234524 49.2877821)
3334,"UNIT 507 -- 1189 Howe St, Vancouver, BC",49.2783191,-123.1269665,POINT (-123.1269665 49.2783191)
3335,"UNIT 1807 -- 1189 Howe St, Vancouver, BC",49.2783191,-123.1269665,POINT (-123.1269665 49.2783191)
3336,"UNIT 1903 -- 1189 Melville St, Vancouver, BC",49.2877821,-123.1234524,POINT (-123.1234524 49.2877821)
3337,"UNIT 1808 -- 1189 Howe St, Vancouver, BC",49.2783191,-123.1269665,POINT (-123.1269665 49.2783191)
3338,"UNIT 3702 -- 1189 Melville St, Vancouver, BC",49.2877821,-123.1234524,POINT (-123.1234524 49.2877821)
3339,"UNIT 2005 -- 1189 Melville St, Vancouver, BC",49.2877821,-123.1234524,POINT (-123.1234524 49.2877821)
3340,"UNIT 801 -- 1189 Howe St, Vancouver, BC",49.2783191,-123.1269665,POINT (-123.1269665 49.2783191)
3341,"UNIT 2103 -- 1188 Richards St, Vancouver, BC",49.2759933,-123.1235103,POINT (-123.1235103 49.2759933)
3342,"UNIT 1205 -- 1188 Howe St, Vancouver, BC",49.2778802,-123.1270096,POINT (-123.1270096 49.2778802)
3343,"UNIT 303 -- 1188 Quebec St, Vancouver, BC",49.274008,-123.1015656,POINT (-123.1015656 49.274008)
3344,"UNIT 2502 -- 1188 Quebec St, Vancouver, BC",49.274008,-123.1015656,POINT (-123.1015656 49.274008)
3345,"UNIT 2003 -- 1188 Howe St, Vancouver, BC",49.2778802,-123.1270096,POINT (-123.1270096 49.2778802)
3346,"UNIT 1709 -- 1188 Richards St, Vancouver, BC",49.2759933,-123.1235103,POINT (-123.1235103 49.2759933)
3347,"UNIT 1003 -- 1188 Richards St, Vancouver, BC",49.2759933,-123.1235103,POINT (-123.1235103 49.2759933)
3348,"UNIT 1001 -- 1188 W Pender St, Vancouver, BC",49.2880517,-123.1230921,POINT (-123.1230921 49.2880517)
3349,"UNIT 301 -- 1184 W 6th Ave, Vancouver, BC",49.2657313,-123.130851,POINT (-123.130851 49.2657313)
3350,"UNIT 4 -- 1182 W 7th Ave, Vancouver, BC",49.2649713,-123.1310628,POINT (-123.1310628 49.2649713)
3351,"UNIT 1801 -- 1180 Broughton St, Vancouver, BC",49.2835637,-123.1355336,POINT (-123.1355336 49.2835637)
3352,"UNIT 501 -- 1177 Hornby St, Vancouver, BC",49.2788346,-123.1280614,POINT (-123.1280614 49.2788346)
3353,"UNIT 711 -- 1177 Hornby St, Vancouver, BC",49.2788346,-123.1280614,POINT (-123.1280614 49.2788346)
3354,"UNIT 409 -- 1177 Hornby St, Vancouver, BC",49.2788346,-123.1280614,POINT (-123.1280614 49.2788346)
3355,"UNIT 807 -- 1177 Hornby St, Vancouver, BC",49.2788346,-123.1280614,POINT (-123.1280614 49.2788346)
3356,"UNIT 307 -- 1177 Hornby St, Vancouver, BC",49.2788346,-123.1280614,POINT (-123.1280614 49.2788346)
3357,"UNIT 1403 -- 1177 Hornby St, Vancouver, BC",49.2788346,-123.1280614,POINT (-123.1280614 49.2788346)
3358,"UNIT 606 -- 1177 Hornby St, Vancouver, BC",49.2788346,-123.1280614,POINT (-123.1280614 49.2788346)
3359,"UNIT 1503 -- 1171 Jervis St, Vancouver, BC",49.2831568,-123.1351327,POINT (-123.1351327 49.2831568)
3360,"UNIT 1301 -- 1171 Jervis St, Vancouver, BC",49.2831568,-123.1351327,POINT (-123.1351327 49.2831568)
3361,"UNIT 301 -- 1169 W Cordova St, Vancouver, BC",49.2892561,-123.1209693,POINT (-123.1209693 49.2892561)
3362,"UNIT 102 -- 1168 Richards St, Vancouver, BC",49.2762449,-123.1231511,POINT (-123.1231511 49.2762449)
3363,"UNIT 1508 -- 1166 Melville St, Vancouver, BC",49.2872891,-123.1238816,POINT (-123.1238816 49.2872891)
3364,"UNIT 303 -- 1166 W 6th Ave, Vancouver, BC",49.2657916,-123.1304076,POINT (-123.1304076 49.2657916)
3365,"UNIT 2502 -- 1166 Melville St, Vancouver, BC",49.2872891,-123.1238816,POINT (-123.1238816 49.2872891)
3366,"UNIT 2703 -- 1166 Melville St, Vancouver, BC",49.2872891,-123.1238816,POINT (-123.1238816 49.2872891)
3367,"UNIT 903 -- 1166 Melville St, Vancouver, BC",49.2872891,-123.1238816,POINT (-123.1238816 49.2872891)
3368,"UNIT 2208 -- 1166 Melville St, Vancouver, BC",49.2872891,-123.1238816,POINT (-123.1238816 49.2872891)
3369,"1163 W Cordova St, Vancouver, BC",49.288892,-123.1208574,POINT (-123.1208574 49.288892)
3370,"UNIT 802 -- 1160 Burrard St, Vancouver, BC",49.2792312,-123.1284079,POINT (-123.1284079 49.2792312)
3371,"UNIT 805 -- 1159 Main St, Vancouver, BC",49.2742605,-123.1004916,POINT (-123.1004916 49.2742605)
3372,"UNIT 803 -- 1159 Main St, Vancouver, BC",49.2742605,-123.1004916,POINT (-123.1004916 49.2742605)
3373,"UNIT 301 -- 1157 Nelson St, Vancouver, BC",49.283604,-123.1292503,POINT (-123.1292503 49.283604)
3374,"UNIT 1508 -- 1155 Seymour St, Vancouver, BC",49.2771262,-123.1243027,POINT (-123.1243027 49.2771262)
3375,"UNIT 1004 -- 1155 Seymour St, Vancouver, BC",49.2771262,-123.1243027,POINT (-123.1243027 49.2771262)
3376,"UNIT 1 -- 1155 W 10th Ave, Vancouver, BC",49.2627538,-123.1303208,POINT (-123.1303208 49.2627538)
3377,"UNIT 507 -- 1155 Seymour St, Vancouver, BC",49.2771262,-123.1243027,POINT (-123.1243027 49.2771262)
3378,"UNIT 2407 -- 1155 Seymour St, Vancouver, BC",49.2771262,-123.1243027,POINT (-123.1243027 49.2771262)
3379,"UNIT 4701 -- 1151 W Georgia St, Vancouver, BC",49.2867165,-123.1240271,POINT (-123.1240271 49.2867165)
3380,"UNIT 2607 -- 1151 W Georgia St, Vancouver, BC",49.2867165,-123.1240271,POINT (-123.1240271 49.2867165)
3381,"UNIT 4505 -- 1151 W Georgia St, Vancouver, BC",49.2867165,-123.1240271,POINT (-123.1240271 49.2867165)
3382,"UNIT 105 -- 1149 W 11th Ave, Vancouver, BC",49.261839,-123.1301301,POINT (-123.1301301 49.261839)
3383,"UNIT 312 -- 1149 W 11th Ave, Vancouver, BC",49.261839,-123.1301301,POINT (-123.1301301 49.261839)
3384,"UNIT 305 -- 1147 Nelson St, Vancouver, BC",49.2834071,-123.1289601,POINT (-123.1289601 49.2834071)
3385,"UNIT 206 -- 1147 Nelson St, Vancouver, BC",49.2834071,-123.1289601,POINT (-123.1289601 49.2834071)
3386,"UNIT 1006 -- 1146 Harwood St, Vancouver, BC",49.2795104,-123.1348495,POINT (-123.1348495 49.2795104)
3387,"UNIT 1701 -- 1139 W Cordova St, Vancouver, BC",49.2890042,-123.1199677,POINT (-123.1199677 49.2890042)
3388,"UNIT 1206 -- 1133 Hornby St, Vancouver, BC",49.2792599,-123.1274579,POINT (-123.1274579 49.2792599)
3389,"UNIT 1602 -- 1133 Hornby St, Vancouver, BC",49.2792599,-123.1274579,POINT (-123.1274579 49.2792599)
3390,"UNIT 1808 -- 1133 Hornby St, Vancouver, BC",49.2792599,-123.1274579,POINT (-123.1274579 49.2792599)
3391,"UNIT 1304 -- 1133 Homer St, Vancouver, BC",49.2761903,-123.1224537,POINT (-123.1224537 49.2761903)
3392,"UNIT 1101 -- 1133 Homer St, Vancouver, BC",49.2761903,-123.1224537,POINT (-123.1224537 49.2761903)
3393,"UNIT 512 -- 1133 Homer St, Vancouver, BC",49.2761903,-123.1224537,POINT (-123.1224537 49.2761903)
3394,"UNIT 1906 -- 1133 Hornby St, Vancouver, BC",49.2792599,-123.1274579,POINT (-123.1274579 49.2792599)
3395,"UNIT 403 -- 1133 Harwood St, Vancouver, BC",49.2796659,-123.1339192,POINT (-123.1339192 49.2796659)
3396,"UNIT 1609 -- 1133 Hornby St, Vancouver, BC",49.2792599,-123.1274579,POINT (-123.1274579 49.2792599)
3397,"UNIT 1402 -- 1133 Homer St, Vancouver, BC",49.2761903,-123.1224537,POINT (-123.1224537 49.2761903)
3398,"UNIT 1105 -- 1133 Homer St, Vancouver, BC",49.2761903,-123.1224537,POINT (-123.1224537 49.2761903)
3399,"UNIT 510 -- 1133 Hornby St, Vancouver, BC",49.2792599,-123.1274579,POINT (-123.1274579 49.2792599)
3400,"UNIT 1302 -- 1133 Homer St, Vancouver, BC",49.2761903,-123.1224537,POINT (-123.1224537 49.2761903)
3401,"UNIT 613 -- 1133 Homer St, Vancouver, BC",49.2761903,-123.1224537,POINT (-123.1224537 49.2761903)
3402,"UNIT 1504 -- 1133 Hornby St, Vancouver, BC",49.2792599,-123.1274579,POINT (-123.1274579 49.2792599)
3403,"UNIT 707 -- 1133 Hornby St, Vancouver, BC",49.2792599,-123.1274579,POINT (-123.1274579 49.2792599)
3404,"UNIT 304 -- 1132 Haro St, Vancouver, BC",49.2842492,-123.1270938,POINT (-123.1270938 49.2842492)
3405,"1132 Nootka St, Vancouver, BC",49.2745207,-123.0410438,POINT (-123.0410438 49.2745207)
3406,"UNIT 202 -- 1130 W 13th Ave, Vancouver, BC",49.2594249,-123.1301283,POINT (-123.1301283 49.2594249)
3407,"UNIT 5202 -- 1128 W Georgia St, Vancouver, BC",49.2859454,-123.1241574,POINT (-123.1241574 49.2859454)
3408,"UNIT 704 -- 1128 Quebec St, Vancouver, BC",49.2746472,-123.1011408,POINT (-123.1011408 49.2746472)
3409,"UNIT 603 -- 1128 Quebec St, Vancouver, BC",49.2746472,-123.1011408,POINT (-123.1011408 49.2746472)
3410,"UNIT 101 -- 1127 Barclay St, Vancouver, BC",49.2839559,-123.1275793,POINT (-123.1275793 49.2839559)
3411,"UNIT 901 -- 1127 Barclay St, Vancouver, BC",49.2839559,-123.1275793,POINT (-123.1275793 49.2839559)
3412,"UNIT 308 -- 1125 Gilford St, Vancouver, BC",49.2893489,-123.1424337,POINT (-123.1424337 49.2893489)
3413,"UNIT 2805 -- 1111 Richards St, Vancouver, BC",49.2769327,-123.1232734,POINT (-123.1232734 49.2769327)
3414,"TH M -- 1111 Marinaside Cres, Vancouver, BC",49.273392,-123.1189948,POINT (-123.1189948 49.273392)
3415,"UNIT 2105 -- 1111 Alberni St, Vancouver, BC",49.2857859,-123.1239199,POINT (-123.1239199 49.2857859)
3416,"UNIT 3405 -- 1111 W Pender St, Vancouver, BC",49.2876102,-123.120719,POINT (-123.120719 49.2876102)
3417,"1109 Maple St, Vancouver, BC",49.2760015,-123.1503054,POINT (-123.1503054 49.2760015)
3418,"UNIT 401 -- 1108 Nicola St, Vancouver, BC",49.2852073,-123.1360368,POINT (-123.1360368 49.2852073)
3419,"UNIT 304 -- 1108 Nicola St, Vancouver, BC",49.2852073,-123.1360368,POINT (-123.1360368 49.2852073)
3420,"Beatty St, Vancouver, BC",49.2778576,-123.1135538,POINT (-123.1135538 49.2778576)
3421,"Valley Dr, Vancouver, BC",49.2508645,-123.160079,POINT (-123.160079 49.2508645)
3422,"Helmcken St, Vancouver, BC",49.277866,-123.1241092,POINT (-123.1241092 49.277866)
3423,"1105 W Georgia St, Vancouver, BC",49.2859109,-123.123355,POINT (-123.123355 49.2859109)
3424,"1105 Homer St, Vancouver, BC",49.276256,-123.1217957,POINT (-123.1217957 49.276256)
3425,"Nunavut Lane, Vancouver, BC",49.2114359,-123.1162108,POINT (-123.1162108 49.2114359)
3426,"1105 E Hastings St, Vancouver, BC",49.2810278,-123.0811728,POINT (-123.0811728 49.2810278)
3427,"Strathmore Mews, Vancouver, BC",49.2726558,-123.1275108,POINT (-123.1275108 49.2726558)
3428,"Columbia St, Vancouver, BC",49.2506619,-123.1099297,POINT (-123.1099297 49.2506619)
3429,"1103 Seymour St, Vancouver, BC",49.2774738,-123.123771,POINT (-123.123771 49.2774738)
3430,"1103 Marinaside Cres, Vancouver, BC",49.2734395,-123.1188639,POINT (-123.1188639 49.2734395)
3431,"1102 Seymour St, Vancouver, BC",49.2774672,-123.123645,POINT (-123.123645 49.2774672)
3432,"Sophia St, Vancouver, BC",49.2404598,-123.0988231,POINT (-123.0988231 49.2404598)
3433,"1102 Hornby St, Vancouver, BC",49.2791279,-123.126559,POINT (-123.126559 49.2791279)
3434,"1102 Burrard St, Vancouver, BC",49.2798496,-123.1278989,POINT (-123.1278989 49.2798496)
3435,"Moberly Rd, Vancouver, BC",49.2667562,-123.119133,POINT (-123.119133 49.2667562)
3436,"1101 Seymour St, Vancouver, BC",49.2775319,-123.1236821,POINT (-123.1236821 49.2775319)
3437,"UNIT 46 -- 1101 Nicola St, Vancouver, BC",49.2854866,-123.1363769,POINT (-123.1363769 49.2854866)
3438,"UNIT 16 -- 1101 Nicola St, Vancouver, BC",49.2854866,-123.1363769,POINT (-123.1363769 49.2854866)
3439,"UNIT A2 -- 1100 W 6th Ave, Vancouver, BC",49.2657812,-123.1296801,POINT (-123.1296801 49.2657812)
3440,"UNIT 102 -- 1100 Harwood St, Vancouver, BC",49.2789626,-123.1338939,POINT (-123.1338939 49.2789626)
3441,"UNIT 206 -- 1100 Harwood St, Vancouver, BC",49.2789626,-123.1338939,POINT (-123.1338939 49.2789626)
3442,"UNIT 1501 -- 1088 Richards St, Vancouver, BC",49.2770334,-123.1224568,POINT (-123.1224568 49.2770334)
3443,"UNIT 902 -- 1088 Richards St, Vancouver, BC",49.2770334,-123.1224568,POINT (-123.1224568 49.2770334)
3444,"UNIT 105 -- 1088 W 14th Ave, Vancouver, BC",49.2584665,-123.1286354,POINT (-123.1286354 49.2584665)
3445,"UNIT 102 -- 1088 Richards St, Vancouver, BC",49.2770334,-123.1224568,POINT (-123.1224568 49.2770334)
3446,"UNIT 1806 -- 1088 Richards St, Vancouver, BC",49.2770334,-123.1224568,POINT (-123.1224568 49.2770334)
3447,"UNIT 1501 -- 1088 Quebec St, Vancouver, BC",49.2752347,-123.101214,POINT (-123.101214 49.2752347)
3448,"UNIT 902 -- 1088 W 14th Ave, Vancouver, BC",49.2584665,-123.1286354,POINT (-123.1286354 49.2584665)
3449,"UNIT 307 -- 1088 Quebec St, Vancouver, BC",49.2752347,-123.101214,POINT (-123.101214 49.2752347)
3450,"UNIT 1701 -- 1088 Richards St, Vancouver, BC",49.2770334,-123.1224568,POINT (-123.1224568 49.2770334)
3451,"1082 Seymour St, Vancouver, BC",49.2776268,-123.1229555,POINT (-123.1229555 49.2776268)
3452,"UNIT 1106 -- 1082 Seymour St, Vancouver, BC",49.2776268,-123.1229555,POINT (-123.1229555 49.2776268)
3453,"UNIT 513 -- 1082 Seymour St, Vancouver, BC",49.2776268,-123.1229555,POINT (-123.1229555 49.2776268)
3454,"UNIT 209 -- 1082 W 8th Ave, Vancouver, BC",49.2640956,-123.1286167,POINT (-123.1286167 49.2640956)
3455,"UNIT 311 -- 1080 Broughton St, Vancouver, BC",49.2845323,-123.1340169,POINT (-123.1340169 49.2845323)
3456,"UNIT 310 -- 1080 Broughton St, Vancouver, BC",49.2845323,-123.1340169,POINT (-123.1340169 49.2845323)
3457,"UNIT 2102 -- 1077 W Cordova St, Vancouver, BC",49.2885569,-123.1180575,POINT (-123.1180575 49.2885569)
3458,"UNIT 3504 -- 1077 W Cordova St, Vancouver, BC",49.2885569,-123.1180575,POINT (-123.1180575 49.2885569)
3459,"UNIT 505 -- 1077 Marinaside Cres, Vancouver, BC",49.2735111,-123.1176166,POINT (-123.1176166 49.2735111)
3460,"UNIT 2701 -- 1077 W Cordova St, Vancouver, BC",49.2885569,-123.1180575,POINT (-123.1180575 49.2885569)
3461,"UNIT 3R -- 1077 Marinaside Cres, Vancouver, BC",49.2735111,-123.1176166,POINT (-123.1176166 49.2735111)
3462,"UNIT 3203 -- 1077 W Cordova St, Vancouver, BC",49.2885569,-123.1180575,POINT (-123.1180575 49.2885569)
3463,"1076 Nicola St, Vancouver, BC",49.2855496,-123.1357534,POINT (-123.1357534 49.2855496)
3464,"UNIT 1 -- 1071 W 7th Ave, Vancouver, BC",49.2654026,-123.128316,POINT (-123.128316 49.2654026)
3465,"UNIT W4 -- 1070 W 7th Ave, Vancouver, BC",49.2649239,-123.1282632,POINT (-123.1282632 49.2649239)
3466,"UNIT 1007 -- 1068 Hornby St, Vancouver, BC",49.2796466,-123.1257436,POINT (-123.1257436 49.2796466)
3467,"UNIT 2907 -- 1068 Hornby St, Vancouver, BC",49.2796466,-123.1257436,POINT (-123.1257436 49.2796466)
3468,"UNIT 1601 -- 1068 Hornby St, Vancouver, BC",49.2796466,-123.1257436,POINT (-123.1257436 49.2796466)
3469,"UNIT 1001 -- 1068 Hornby St, Vancouver, BC",49.2796466,-123.1257436,POINT (-123.1257436 49.2796466)
3470,"UNIT 1101 -- 1067 Marinaside Cres, Vancouver, BC",49.2734235,-123.1172003,POINT (-123.1172003 49.2734235)
3471,"UNIT 506 -- 1067 Marinaside Cres, Vancouver, BC",49.2734235,-123.1172003,POINT (-123.1172003 49.2734235)
3472,"UNIT 301 -- 1067 Marinaside Cres, Vancouver, BC",49.2734235,-123.1172003,POINT (-123.1172003 49.2734235)
3473,"UNIT 103 -- 1066 E 8th Ave, Vancouver, BC",49.2630976,-123.0820113,POINT (-123.0820113 49.2630976)
3474,"UNIT 308 -- 1066 E 8th Ave, Vancouver, BC",49.2630976,-123.0820113,POINT (-123.0820113 49.2630976)
3475,"UNIT 304 -- 1066 Hamilton St, Vancouver, BC",49.2761756,-123.1202148,POINT (-123.1202148 49.2761756)
3476,"UNIT 303 -- 1066 W 13th Ave, Vancouver, BC",49.2593992,-123.1284815,POINT (-123.1284815 49.2593992)
3477,"UNIT 2 -- 1065 W 8th Ave, Vancouver, BC",49.264595,-123.1280912,POINT (-123.1280912 49.264595)
3478,"UNIT 101 -- 1065 W 72nd Ave, Vancouver, BC",49.2058772,-123.1312688,POINT (-123.1312688 49.2058772)
3479,"UNIT 104 -- 1065 E 8th Ave, Vancouver, BC",49.2636087,-123.0819242,POINT (-123.0819242 49.2636087)
3480,"UNIT 4 -- 1063 W 7th Ave, Vancouver, BC",49.2654029,-123.1279862,POINT (-123.1279862 49.2654029)
3481,"UNIT 208 -- 1060 E Broadway, Vancouver, BC",49.262374,-123.0822761,POINT (-123.0822761 49.262374)
3482,"UNIT 804 -- 1060 Alberni St, Vancouver, BC",49.2848701,-123.123688,POINT (-123.123688 49.2848701)
3483,"UNIT 2004 -- 1055 Homer St, Vancouver, BC",49.2769772,-123.1212231,POINT (-123.1212231 49.2769772)
3484,"UNIT 1101 -- 1055 Homer St, Vancouver, BC",49.2769772,-123.1212231,POINT (-123.1212231 49.2769772)
3485,"UNIT 2304 -- 1055 Homer St, Vancouver, BC",49.2769772,-123.1212231,POINT (-123.1212231 49.2769772)
3486,"UNIT 1503 -- 1055 Richards St, Vancouver, BC",49.2775726,-123.1222718,POINT (-123.1222718 49.2775726)
3487,"UNIT 1706 -- 1055 Richards St, Vancouver, BC",49.2775726,-123.1222718,POINT (-123.1222718 49.2775726)
3488,"1053 Homer St, Vancouver, BC",49.2768224,-123.1209468,POINT (-123.1209468 49.2768224)
3489,"UNIT 2007 -- 1050 Burrard St, Vancouver, BC",49.2798589,-123.12661,POINT (-123.12661 49.2798589)
3490,"UNIT 502 -- 1050 Smithe St, Vancouver, BC",49.283094,-123.1252586,POINT (-123.1252586 49.283094)
3491,"UNIT 705 -- 1050 Chilco St, Vancouver, BC",49.2902482,-123.1427219,POINT (-123.1427219 49.2902482)
3492,"UNIT 1710 -- 1050 Burrard St, Vancouver, BC",49.2798589,-123.12661,POINT (-123.12661 49.2798589)
3493,"UNIT 1404 -- 1050 Burrard St, Vancouver, BC",49.2798589,-123.12661,POINT (-123.12661 49.2798589)
3494,"UNIT 1405 -- 1050 Burrard St, Vancouver, BC",49.2798589,-123.12661,POINT (-123.12661 49.2798589)
3495,"UNIT 407 -- 1050 Burrard St, Vancouver, BC",49.2798589,-123.12661,POINT (-123.12661 49.2798589)
3496,"UNIT 102 -- 1050 Jervis St, Vancouver, BC",49.284272,-123.1323563,POINT (-123.1323563 49.284272)
3497,"UNIT 1304 -- 1050 Smithe St, Vancouver, BC",49.283094,-123.1252586,POINT (-123.1252586 49.283094)
3498,"UNIT 807 -- 1050 Burrard St, Vancouver, BC",49.2798589,-123.12661,POINT (-123.12661 49.2798589)
3499,"UNIT 1806 -- 1050 Smithe St, Vancouver, BC",49.283094,-123.1252586,POINT (-123.1252586 49.283094)
3500,"UNIT 2505 -- 1050 Burrard St, Vancouver, BC",49.2798589,-123.12661,POINT (-123.12661 49.2798589)
3501,"UNIT 1807 -- 1050 Burrard St, Vancouver, BC",49.2798589,-123.12661,POINT (-123.12661 49.2798589)
